Date,Open,High,Low,Close,Adj Close,Volume
2000-10-16,137.406250,138.234375,136.687500,138.187500,94.346588,5659000
2000-10-17,138.437500,138.562500,134.406250,134.750000,91.999641,7831700
2000-10-18,132.625000,136.125000,130.156250,134.250000,91.658287,10897300
2000-10-19,136.843750,139.453125,136.437500,139.312500,95.114647,8767300
2000-10-20,138.375000,141.187500,138.375000,139.906250,95.520050,7373500
2000-10-23,139.937500,141.031250,138.937500,140.531250,95.946724,5290000
2000-10-24,140.968750,141.937500,139.000000,139.593750,95.306702,5750700
2000-10-25,138.750000,139.562500,136.125000,136.312500,93.066414,9137600
2000-10-26,137.125000,137.656250,134.031250,136.687500,93.322449,9345800
2000-10-27,137.875000,139.281250,136.625000,139.281250,95.093300,9762900
2000-10-30,138.437500,141.093750,138.156250,140.531250,95.946724,10154100
2000-10-31,141.015625,143.687500,140.062500,142.953125,97.600243,7752400
2000-11-01,142.250000,143.250000,141.218750,142.468750,97.269592,6753600
2000-11-02,143.156250,143.906250,142.515625,142.703125,97.429573,11395100
2000-11-03,143.468750,143.750000,142.375000,142.781250,97.482925,5187100
2000-11-06,143.156250,144.296875,143.031250,143.781250,98.165657,4042500
2000-11-07,143.140625,144.000000,142.562500,143.750000,98.144341,5231300
2000-11-08,144.062500,144.062500,140.562500,140.562500,95.968079,6123300
2000-11-09,140.000000,141.218750,137.250000,140.031250,95.605400,10635300
2000-11-10,139.000000,139.468750,136.531250,136.625000,93.279778,8569500
2000-11-13,135.625000,136.984375,133.015625,135.562500,92.554359,17285300
2000-11-14,137.468750,139.625000,137.000000,139.125000,94.986649,7668900
2000-11-15,139.062500,140.109375,137.750000,139.562500,95.285324,8837700
2000-11-16,138.578125,139.875000,137.312500,137.375000,93.791862,6684100
2000-11-17,137.312500,139.000000,135.750000,136.640625,93.290436,6551100
2000-11-20,135.750000,136.375000,134.312500,134.687500,91.956963,5458500
2000-11-21,134.875000,136.187500,133.515625,135.375000,92.426353,7684300
2000-11-22,134.343750,134.875000,132.125000,132.140625,90.218109,5736900
2000-11-24,133.625000,134.968750,133.625000,134.843750,92.063644,3411600
2000-11-27,136.468750,136.687500,135.312500,136.031250,92.874405,5992000
2000-11-28,135.125000,136.593750,133.640625,133.687500,91.274239,5336100
2000-11-29,134.375000,135.906250,133.265625,133.437500,91.103523,6914100
2000-11-30,132.500000,133.500000,129.750000,132.281250,90.314125,11201600
2000-12-01,133.187500,134.062500,131.000000,132.218750,90.271431,7587200
2000-12-04,131.875000,133.875000,131.500000,133.343750,91.039536,6996600
2000-12-05,134.875000,138.250000,134.406250,137.718750,94.026543,8883400
2000-12-06,137.781250,138.343750,135.031250,135.515625,92.522400,12888000
2000-12-07,134.875000,135.875000,133.656250,133.656250,91.252907,6529100
2000-12-08,137.062500,139.468750,133.875000,133.968750,91.466225,10276300
2000-12-11,137.375000,139.562500,136.718750,138.625000,94.645271,6405600
2000-12-12,138.187500,138.812500,137.375000,138.031250,94.239891,5022900
2000-12-13,139.250000,139.406250,136.031250,136.140625,92.949097,6070500
2000-12-14,135.875000,136.500000,134.031250,134.406250,91.764961,7678400
2000-12-15,133.125000,133.125000,130.562500,130.968750,89.692322,9065300
2000-12-18,132.062500,133.468750,131.765625,132.718750,90.890755,7235400
2000-12-19,132.468750,134.968750,130.015625,130.015625,89.039551,9616600
2000-12-20,128.625000,128.937500,126.093750,126.250000,86.460693,9994300
2000-12-21,126.000000,128.859375,125.531250,127.125000,87.059937,14331500
2000-12-22,129.000000,131.109375,128.843750,130.937500,89.670898,10182900
2000-12-26,130.843750,132.343750,130.281250,132.343750,90.633957,4665300
2000-12-27,131.750000,133.734375,131.250000,133.312500,91.297371,4854100
2000-12-28,132.812500,133.875000,132.593750,133.718750,91.575577,8358700
2000-12-29,134.062500,134.281250,131.187500,131.187500,89.842102,8774600
2001-01-02,132.000000,132.156250,127.562500,128.812500,88.215607,8737500
2001-01-03,128.312500,136.000000,127.656250,135.000000,92.453026,19431600
2001-01-04,134.937500,135.468750,133.000000,133.546875,91.457893,9219000
2001-01-05,133.468750,133.625000,129.187500,129.187500,88.472427,12911400
2001-01-08,129.875000,130.187500,127.687500,130.187500,89.157249,6625300
2001-01-09,131.046875,131.500000,129.421875,129.843750,88.921822,5702400
2001-01-10,129.000000,132.125000,128.812500,132.125000,90.484138,8746100
2001-01-11,131.093750,133.484375,131.093750,132.250000,90.569710,7245100
2001-01-12,132.687500,133.718750,131.281250,132.000000,90.398491,7244000
