Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,117.550003,117.940002,116.970001,117.040001,116.003517,19402100
2020-03-03,117.160004,119.290001,117.029999,118.400002,117.351463,11462300
2020-03-04,118.570000,118.910004,118.050003,118.139999,117.093773,7627100
2020-03-05,119.000000,119.320000,118.919998,119.190002,118.134483,5284200
2020-03-06,120.980003,121.309998,120.089996,120.400002,119.333763,11614800
2020-03-09,123.250000,123.410004,121.449997,121.480003,120.404205,24791700
2020-03-10,120.879997,121.760002,119.250000,119.250000,118.193947,15072900
2020-03-11,120.269997,120.589996,117.599998,118.059998,117.014473,13316100
2020-03-12,120.150002,120.769997,114.400002,118.120003,117.073959,10671600
2020-03-13,117.800003,118.980003,117.010002,117.349998,116.310776,8697200
2020-03-16,120.029999,120.680000,119.000000,120.449997,119.383316,6971700
2020-03-17,119.910004,120.290001,117.419998,117.430000,116.390053,5680300
2020-03-18,116.599998,117.800003,115.339996,115.800003,114.774490,13256300
2020-03-19,116.139999,117.629997,115.919998,116.180000,115.151131,6702900
2020-03-20,117.639999,119.879997,117.410004,119.139999,118.084923,9641600
2020-03-23,119.449997,121.059998,119.449997,120.550003,119.482437,12234700
2020-03-24,119.519997,119.970001,119.260002,119.730003,118.669678,5235500
2020-03-25,119.760002,120.260002,119.400002,119.800003,118.739082,5527600
2020-03-26,120.190002,120.500000,119.910004,120.089996,119.026505,3384400
2020-03-27,120.809998,121.389999,120.680000,120.980003,119.908630,5282300
2020-03-30,121.790001,122.089996,121.180000,121.260002,120.186150,4649400
2020-03-31,121.449997,121.809998,121.309998,121.480003,120.404205,6356500
2020-04-01,122.129997,122.260002,121.730003,121.830002,120.894402,9256400
2020-04-02,122.169998,122.220001,121.669998,121.849998,120.914238,4789400
2020-04-03,122.040001,122.290001,121.820000,121.940002,121.003555,3441100
2020-04-06,121.529999,121.599998,121.279999,121.389999,120.457779,4697500
2020-04-07,120.550003,120.889999,120.269997,120.849998,119.921928,9340600
2020-04-08,120.599998,120.870003,120.459999,120.699997,119.773071,3341000
2020-04-09,120.639999,121.110001,120.529999,120.959999,120.031075,4543600
2020-04-13,120.849998,121.019997,120.669998,120.699997,119.773071,2103100
2020-04-14,120.839996,121.050003,120.800003,120.860001,119.931847,2180100
2020-04-15,121.519997,122.029999,121.480003,121.940002,121.003555,3137400
2020-04-16,122.110001,122.250000,121.989998,122.070000,121.132553,1901600
2020-04-17,121.970001,122.300003,121.639999,121.750000,120.815025,2375000
2020-04-20,121.980003,122.080002,121.790001,122.070000,121.132553,4230700
2020-04-21,122.570000,122.690002,122.300003,122.410004,121.469948,3287700
2020-04-22,122.129997,122.250000,121.809998,122.029999,121.092865,3168700
2020-04-23,121.970001,122.139999,121.870003,122.110001,121.172241,2345900
2020-04-24,121.889999,122.150002,121.879997,122.139999,121.202019,2373500
2020-04-27,121.849998,121.879997,121.459999,121.489998,120.557007,2508100
2020-04-28,121.750000,122.089996,121.739998,122.019997,121.082932,2847600
2020-04-29,122.029999,122.209999,121.709999,121.959999,121.023407,2600100
2020-04-30,122.050003,122.260002,121.669998,121.669998,120.735634,5371500
2020-05-01,121.790001,121.910004,121.570000,121.709999,120.902512,8357700
2020-05-04,121.680000,121.820000,121.550003,121.730003,120.922386,3580500
2020-05-05,121.449997,121.680000,121.370003,121.639999,120.832970,3487600
