Date,Open,High,Low,Close,Adj Close,Volume
2020-08-19,165.369995,165.610001,163.300003,163.729996,162.676025,12497700
2020-08-20,165.389999,165.649994,164.929993,165.210007,164.146484,10319900
2020-08-21,165.770004,166.330002,165.009995,166.199997,165.130142,6836000
2020-08-24,166.320007,166.970001,165.860001,165.929993,164.861862,6490600
2020-08-25,164.350006,165.089996,163.830002,164.660004,163.600052,10518300
2020-08-26,164.050003,164.330002,163.279999,164.029999,162.974091,8276600
2020-08-27,164.759995,164.820007,161.160004,161.240005,160.202057,19860100
2020-08-28,161.770004,162.050003,160.639999,161.119995,160.082825,8415400
2020-08-31,161.600006,163.250000,161.559998,162.190002,161.145966,11388100
2020-09-01,161.759995,164.070007,161.179993,163.860001,162.989105,10587600
2020-09-02,163.509995,165.559998,163.490005,165.419998,164.540787,15167700
2020-09-03,165.750000,167.240005,165.440002,165.889999,165.008301,16416600
2020-09-04,164.410004,164.699997,162.449997,162.740005,161.875061,13780300
2020-09-08,164.369995,165.259995,163.740005,163.740005,162.869736,13790400
2020-09-09,163.940002,164.250000,162.759995,163.300003,162.432068,9558900
2020-09-10,162.460007,164.350006,161.949997,164.130005,163.257660,8847700
2020-09-11,164.309998,164.570007,164.080002,164.479996,163.605804,5458200
2020-09-14,164.789993,165.080002,164.229996,164.470001,163.595856,4274900
2020-09-15,164.169998,164.470001,163.789993,164.070007,163.197983,6928500
2020-09-16,164.779999,164.889999,162.979996,163.580002,162.710587,8815200
2020-09-17,164.899994,164.960007,163.800003,164.080002,163.207916,7813900
2020-09-18,164.169998,164.240005,163.339996,163.570007,162.700638,7246300
2020-09-21,164.889999,165.399994,164.139999,164.399994,163.526215,11086900
2020-09-22,164.440002,164.880005,163.869995,164.270004,163.396927,10524100
2020-09-23,164.300003,164.529999,163.479996,164.490005,163.615753,6224800
2020-09-24,164.960007,165.119995,164.619995,165.119995,164.242371,8278100
2020-09-25,165.110001,165.419998,164.710007,165.119995,164.242371,5140300
2020-09-28,164.869995,164.899994,164.369995,164.649994,163.774887,4470100
2020-09-29,164.800003,165.240005,164.559998,164.839996,163.963867,10297600
2020-09-30,164.000000,164.000000,162.550003,163.259995,162.392273,12971000
2020-10-01,162.509995,163.740005,162.100006,163.360001,162.660141,11523900
2020-10-02,163.610001,163.669998,162.179993,162.750000,162.052750,8828800
2020-10-05,160.949997,160.949997,159.520004,159.570007,158.886368,14726000
